,work_year,experience_level,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,SFC_Salary,SFC_Remote_Ratio,salary_bin,cotract,free_lance,full_time,part_time
402,2022,SE,Data Analyst,115934.0,USD,115934.0,US,0.0,US,M,0.19322333333333333,0.0,Low,0,0,1,0
403,2022,SE,Data Analyst,81666.0,USD,81666.0,US,0.0,US,M,0.13611,0.0,Low,0,0,1,0
404,2022,SE,Data Engineer,175000.0,USD,175000.0,US,100.0,US,M,0.2916666666666667,1.0,Medium,0,0,1,0
405,2022,MI,Data Engineer,75000.0,GBP,98158.0,GB,0.0,GB,M,0.16359666666666667,0.0,Low,0,0,1,0
406,2022,MI,Data Analyst,58000.0,USD,58000.0,US,0.0,US,S,0.09666666666666666,0.0,Low,0,0,1,0
407,2022,SE,Data Engineer,183600.0,USD,183600.0,US,100.0,US,L,0.306,1.0,Medium,0,0,1,0
408,2022,MI,Data Analyst,40000.0,GBP,52351.0,GB,100.0,GB,M,0.08725166666666667,1.0,Low,0,0,1,0
409,2022,SE,Data Scientist,180000.0,USD,180000.0,US,100.0,US,M,0.3,1.0,Medium,0,0,1,0
410,2022,MI,Data Scientist,55000.0,GBP,71982.0,GB,0.0,GB,M,0.11997,0.0,Low,0,0,1,0
411,2022,MI,Data Scientist,35000.0,GBP,45807.0,GB,0.0,GB,M,0.076345,0.0,Low,0,0,1,0
412,2022,MI,Data Engineer,60000.0,EUR,65949.0,GR,100.0,GR,M,0.109915,1.0,Low,0,0,1,0
413,2022,MI,Data Engineer,45000.0,EUR,49461.0,GR,100.0,GR,M,0.082435,1.0,Low,0,0,1,0
414,2022,MI,Data Engineer,60000.0,GBP,78526.0,GB,100.0,GB,M,0.13087666666666667,1.0,Low,0,0,1,0
415,2022,MI,Data Engineer,45000.0,GBP,58894.0,GB,100.0,GB,M,0.09815666666666667,1.0,Low,0,0,1,0
416,2022,SE,Data Scientist,260000.0,USD,260000.0,US,100.0,US,M,0.43333333333333335,1.0,Medium,0,0,1,0
417,2022,SE,Data Science Engineer,60000.0,USD,60000.0,AR,100.0,MX,L,0.1,1.0,Low,0,0,1,0
418,2022,MI,Data Engineer,63900.0,USD,63900.0,US,0.0,US,M,0.1065,0.0,Low,0,0,1,0
419,2022,MI,Machine Learning Scientist,160000.0,USD,160000.0,US,100.0,US,L,0.26666666666666666,1.0,Medium,0,0,1,0
420,2022,MI,Machine Learning Scientist,112300.0,USD,112300.0,US,100.0,US,L,0.18716666666666668,1.0,Low,0,0,1,0
421,2022,MI,Data Science Manager,241000.0,USD,241000.0,US,100.0,US,M,0.40166666666666667,1.0,Medium,0,0,1,0
422,2022,MI,Data Science Manager,159000.0,USD,159000.0,US,100.0,US,M,0.265,1.0,Medium,0,0,1,0
423,2022,SE,Data Scientist,180000.0,USD,180000.0,US,0.0,US,M,0.3,0.0,Medium,0,0,1,0
424,2022,SE,Data Scientist,80000.0,USD,80000.0,US,0.0,US,M,0.13333333333333333,0.0,Low,0,0,1,0
425,2022,MI,Data Engineer,82900.0,USD,82900.0,US,0.0,US,M,0.13816666666666666,0.0,Low,0,0,1,0
426,2022,SE,Data Engineer,100800.0,USD,100800.0,US,100.0,US,L,0.168,1.0,Low,0,0,1,0
427,2022,MI,Data Engineer,45000.0,EUR,49461.0,ES,100.0,ES,M,0.082435,1.0,Low,0,0,1,0
428,2022,SE,Data Scientist,140400.0,USD,140400.0,US,0.0,US,L,0.234,0.0,Low,0,0,1,0
429,2022,MI,Data Analyst,30000.0,GBP,39263.0,GB,100.0,GB,M,0.06543833333333333,1.0,Low,0,0,1,0
430,2022,MI,Data Analyst,40000.0,EUR,43966.0,ES,100.0,ES,M,0.07327666666666667,1.0,Low,0,0,1,0
431,2022,MI,Data Analyst,30000.0,EUR,32974.0,ES,100.0,ES,M,0.05495666666666667,1.0,Low,0,0,1,0
432,2022,MI,Data Engineer,80000.0,EUR,87932.0,ES,100.0,ES,M,0.14655333333333334,1.0,Low,0,0,1,0
433,2022,MI,Data Engineer,70000.0,EUR,76940.0,ES,100.0,ES,M,0.12823333333333334,1.0,Low,0,0,1,0
434,2022,MI,Data Engineer,80000.0,GBP,104702.0,GB,100.0,GB,M,0.17450333333333334,1.0,Low,0,0,1,0
435,2022,MI,Data Engineer,70000.0,GBP,91614.0,GB,100.0,GB,M,0.15269,1.0,Low,0,0,1,0
436,2022,MI,Data Engineer,60000.0,EUR,65949.0,ES,100.0,ES,M,0.109915,1.0,Low,0,0,1,0
437,2022,MI,Data Engineer,80000.0,EUR,87932.0,GR,100.0,GR,M,0.14655333333333334,1.0,Low,0,0,1,0
438,2022,SE,Machine Learning Engineer,189650.0,USD,189650.0,US,0.0,US,M,0.3160833333333333,0.0,Medium,0,0,1,0
439,2022,SE,Machine Learning Engineer,164996.0,USD,164996.0,US,0.0,US,M,0.2749933333333333,0.0,Medium,0,0,1,0
440,2022,MI,Data Analyst,40000.0,EUR,43966.0,GR,100.0,GR,M,0.07327666666666667,1.0,Low,0,0,1,0
441,2022,MI,Data Analyst,30000.0,EUR,32974.0,GR,100.0,GR,M,0.05495666666666667,1.0,Low,0,0,1,0
442,2022,MI,Data Engineer,75000.0,GBP,98158.0,GB,100.0,GB,M,0.16359666666666667,1.0,Low,0,0,1,0
443,2022,MI,Data Engineer,60000.0,GBP,78526.0,GB,100.0,GB,M,0.13087666666666667,1.0,Low,0,0,1,0
444,2022,SE,Data Scientist,215300.0,USD,215300.0,US,0.0,US,L,0.35883333333333334,0.0,Medium,0,0,1,0
445,2022,MI,Data Engineer,70000.0,EUR,76940.0,GR,100.0,GR,M,0.12823333333333334,1.0,Low,0,0,1,0
446,2022,SE,Data Engineer,209100.0,USD,209100.0,US,100.0,US,L,0.3485,1.0,Medium,0,0,1,0
447,2022,SE,Data Engineer,154600.0,USD,154600.0,US,100.0,US,L,0.25766666666666665,1.0,Medium,0,0,1,0
448,2022,SE,Data Engineer,180000.0,USD,180000.0,US,100.0,US,M,0.3,1.0,Medium,0,0,1,0
449,2022,EN,ML Engineer,20000.0,EUR,21983.0,PT,100.0,PT,L,0.036638333333333335,1.0,Low,0,0,1,0
450,2022,SE,Data Engineer,80000.0,USD,80000.0,US,100.0,US,M,0.13333333333333333,1.0,Low,0,0,1,0
451,2022,MI,Machine Learning Developer,100000.0,CAD,78791.0,CA,100.0,CA,M,0.13131833333333334,1.0,Low,0,0,1,0
452,2022,EX,Director of Data Science,250000.0,CAD,196979.0,CA,50.0,CA,L,0.32829833333333336,0.5,Medium,0,0,1,0
453,2022,MI,Machine Learning Engineer,120000.0,USD,120000.0,US,100.0,US,S,0.2,1.0,Low,0,0,1,0
454,2022,EN,Computer Vision Engineer,125000.0,USD,125000.0,US,0.0,US,M,0.20833333333333334,0.0,Low,0,0,1,0
455,2022,MI,NLP Engineer,240000.0,CNY,37236.0,US,50.0,US,L,0.06206,0.5,Low,0,0,1,0
456,2022,SE,Data Engineer,105000.0,USD,105000.0,US,100.0,US,M,0.175,1.0,Low,0,0,1,0
457,2022,SE,Lead Machine Learning Engineer,80000.0,EUR,87932.0,DE,0.0,DE,M,0.14655333333333334,0.0,Low,0,0,1,0
458,2022,MI,Business Data Analyst,1400000.0,INR,18442.0,IN,100.0,IN,M,0.030736666666666666,1.0,Low,0,0,1,0
459,2022,MI,Data Scientist,2400000.0,INR,31615.0,IN,100.0,IN,L,0.052691666666666664,1.0,Low,0,0,1,0
460,2022,MI,Machine Learning Infrastructure Engineer,53000.0,EUR,58255.0,PT,50.0,PT,L,0.09709166666666667,0.5,Low,0,0,1,0
461,2022,EN,Financial Data Analyst,100000.0,USD,100000.0,US,50.0,US,L,0.16666666666666666,0.5,Low,0,0,1,0
462,2022,MI,Data Engineer,50000.0,EUR,54957.0,DE,50.0,DE,L,0.091595,0.5,Low,0,0,0,1
463,2022,EN,Data Scientist,1400000.0,INR,18442.0,IN,100.0,IN,M,0.030736666666666666,1.0,Low,0,0,1,0
464,2022,SE,Principal Data Scientist,148000.0,EUR,162674.0,DE,100.0,DE,M,0.2711233333333333,1.0,Medium,0,0,1,0
465,2022,EN,Data Engineer,120000.0,USD,120000.0,US,100.0,US,M,0.2,1.0,Low,0,0,1,0
466,2022,SE,Research Scientist,144000.0,USD,144000.0,US,50.0,US,L,0.24,0.5,Low,0,0,1,0
467,2022,SE,Data Scientist,104890.0,USD,104890.0,US,100.0,US,M,0.17481666666666668,1.0,Low,0,0,1,0
468,2022,SE,Data Engineer,100000.0,USD,100000.0,US,100.0,US,M,0.16666666666666666,1.0,Low,0,0,1,0
469,2022,SE,Data Scientist,140000.0,USD,140000.0,US,100.0,US,M,0.23333333333333334,1.0,Low,0,0,1,0
470,2022,MI,Data Analyst,135000.0,USD,135000.0,US,100.0,US,M,0.225,1.0,Low,0,0,1,0
471,2022,MI,Data Analyst,50000.0,USD,50000.0,US,100.0,US,M,0.08333333333333333,1.0,Low,0,0,1,0
472,2022,SE,Data Scientist,220000.0,USD,220000.0,US,100.0,US,M,0.36666666666666664,1.0,Medium,0,0,1,0
473,2022,SE,Data Scientist,140000.0,USD,140000.0,US,100.0,US,M,0.23333333333333334,1.0,Low,0,0,1,0
474,2022,MI,Data Scientist,140000.0,GBP,183228.0,GB,0.0,GB,M,0.30538,0.0,Medium,0,0,1,0
475,2022,MI,Data Scientist,70000.0,GBP,91614.0,GB,0.0,GB,M,0.15269,0.0,Low,0,0,1,0
476,2022,SE,Data Scientist,185100.0,USD,185100.0,US,100.0,US,M,0.3085,1.0,Medium,0,0,1,0
477,2022,SE,Machine Learning Engineer,220000.0,USD,220000.0,US,100.0,US,M,0.36666666666666664,1.0,Medium,0,0,1,0
478,2022,MI,Data Scientist,200000.0,USD,200000.0,US,100.0,US,M,0.3333333333333333,1.0,Medium,0,0,1,0
479,2022,MI,Data Scientist,120000.0,USD,120000.0,US,100.0,US,M,0.2,1.0,Low,0,0,1,0
480,2022,SE,Machine Learning Engineer,120000.0,USD,120000.0,AE,100.0,AE,S,0.2,1.0,Low,0,0,1,0
481,2022,SE,Machine Learning Engineer,65000.0,USD,65000.0,AE,100.0,AE,S,0.10833333333333334,1.0,Low,0,0,1,0
482,2022,EX,Data Engineer,324000.0,USD,324000.0,US,100.0,US,M,0.54,1.0,High,0,0,1,0
483,2022,EX,Data Engineer,216000.0,USD,216000.0,US,100.0,US,M,0.36,1.0,Medium,0,0,1,0
484,2022,SE,Data Engineer,210000.0,USD,210000.0,US,100.0,US,M,0.35,1.0,Medium,0,0,1,0
485,2022,SE,Machine Learning Engineer,120000.0,USD,120000.0,US,100.0,US,M,0.2,1.0,Low,0,0,1,0
486,2022,SE,Data Scientist,230000.0,USD,230000.0,US,100.0,US,M,0.38333333333333336,1.0,Medium,0,0,1,0
487,2022,EN,Data Scientist,100000.0,USD,100000.0,DZ,50.0,DZ,M,0.16666666666666666,0.5,Low,0,0,0,1
488,2022,MI,Data Scientist,100000.0,USD,100000.0,CA,100.0,US,M,0.16666666666666666,1.0,Low,0,1,0,0
489,2022,EN,Applied Machine Learning Scientist,29000.0,EUR,31875.0,TN,100.0,CZ,M,0.053125,1.0,Low,1,0,0,0
490,2022,SE,Head of Data,200000.0,USD,200000.0,MY,100.0,US,M,0.3333333333333333,1.0,Medium,0,0,1,0
491,2022,MI,Principal Data Analyst,75000.0,USD,75000.0,CA,100.0,CA,S,0.125,1.0,Low,0,0,1,0
492,2022,MI,Data Scientist,150000.0,PLN,35590.0,PL,100.0,PL,L,0.05931666666666666,1.0,Low,0,0,1,0
493,2022,SE,Machine Learning Developer,100000.0,CAD,78791.0,CA,100.0,CA,M,0.13131833333333334,1.0,Low,0,0,1,0
494,2022,SE,Data Scientist,100000.0,USD,100000.0,BR,100.0,US,M,0.16666666666666666,1.0,Low,0,0,1,0
495,2022,MI,Machine Learning Scientist,153000.0,USD,153000.0,US,50.0,US,M,0.255,0.5,Medium,0,0,1,0
496,2022,EN,Data Engineer,52800.0,EUR,58035.0,PK,100.0,DE,M,0.096725,1.0,Low,0,0,1,0
497,2022,SE,Data Scientist,165000.0,USD,165000.0,US,100.0,US,M,0.275,1.0,Medium,0,0,1,0
498,2022,SE,Research Scientist,85000.0,EUR,93427.0,FR,50.0,FR,L,0.15571166666666666,0.5,Low,0,0,1,0
499,2022,EN,Data Scientist,66500.0,CAD,52396.0,CA,100.0,CA,L,0.08732666666666666,1.0,Low,0,0,1,0
500,2022,SE,Machine Learning Engineer,57000.0,EUR,62651.0,NL,100.0,NL,L,0.10441833333333334,1.0,Low,0,0,1,0
501,2022,MI,Head of Data,30000.0,EUR,32974.0,EE,100.0,EE,S,0.05495666666666667,1.0,Low,0,0,1,0
502,2022,EN,Data Scientist,40000.0,USD,40000.0,JP,100.0,MY,L,0.06666666666666667,1.0,Low,0,0,1,0
503,2022,MI,Machine Learning Engineer,121000.0,AUD,87425.0,AU,100.0,AU,L,0.14570833333333333,1.0,Low,0,0,1,0
504,2022,SE,Data Engineer,115000.0,USD,115000.0,US,100.0,US,M,0.19166666666666668,1.0,Low,0,0,1,0
505,2022,EN,Data Scientist,120000.0,AUD,86703.0,AU,50.0,AU,M,0.144505,0.5,Low,0,0,1,0
506,2022,MI,Applied Machine Learning Scientist,75000.0,USD,75000.0,BO,100.0,US,L,0.125,1.0,Low,0,0,1,0
507,2022,MI,Research Scientist,59000.0,EUR,64849.0,AT,0.0,AT,L,0.10808166666666667,0.0,Low,0,0,1,0
508,2022,EN,Research Scientist,120000.0,USD,120000.0,US,100.0,US,L,0.2,1.0,Low,0,0,1,0
509,2022,MI,Applied Data Scientist,157000.0,USD,157000.0,US,100.0,US,L,0.26166666666666666,1.0,Medium,0,0,1,0
510,2022,EN,Computer Vision Software Engineer,150000.0,USD,150000.0,AU,100.0,AU,S,0.25,1.0,Low,0,0,1,0
511,2022,MI,Business Data Analyst,90000.0,CAD,70912.0,CA,50.0,CA,L,0.11818666666666666,0.5,Low,0,0,1,0
512,2022,EN,Data Engineer,65000.0,USD,65000.0,US,100.0,US,S,0.10833333333333334,1.0,Low,0,0,1,0
513,2022,SE,Machine Learning Engineer,65000.0,EUR,71444.0,IE,100.0,IE,S,0.11907333333333334,1.0,Low,0,0,1,0
514,2022,EN,Data Analytics Engineer,20000.0,USD,20000.0,PK,0.0,PK,M,0.03333333333333333,0.0,Low,0,0,1,0
515,2022,MI,Data Scientist,48000.0,USD,48000.0,RU,100.0,US,S,0.08,1.0,Low,0,0,1,0
516,2022,SE,Data Science Manager,152500.0,USD,152500.0,US,100.0,US,M,0.25416666666666665,1.0,Medium,0,0,1,0
517,2022,MI,Data Engineer,62000.0,EUR,68147.0,FR,100.0,FR,M,0.11357833333333334,1.0,Low,0,0,1,0
518,2022,MI,Data Scientist,115000.0,CHF,122346.0,CH,0.0,CH,L,0.20391,0.0,Low,0,0,1,0
519,2022,SE,Applied Data Scientist,380000.0,USD,380000.0,US,100.0,US,L,0.6333333333333333,1.0,High,0,0,1,0
520,2022,MI,Data Scientist,88000.0,CAD,69336.0,CA,100.0,CA,M,0.11556,1.0,Low,0,0,1,0
521,2022,EN,Computer Vision Engineer,10000.0,USD,10000.0,PT,100.0,LU,M,0.016666666666666666,1.0,Low,0,0,1,0
522,2022,MI,Data Analyst,20000.0,USD,20000.0,GR,100.0,GR,S,0.03333333333333333,1.0,Low,0,0,1,0
523,2022,SE,Data Analytics Lead,405000.0,USD,405000.0,US,100.0,US,L,0.675,1.0,High,0,0,1,0
524,2022,MI,Data Scientist,135000.0,USD,135000.0,US,100.0,US,L,0.225,1.0,Low,0,0,1,0
525,2022,SE,Applied Data Scientist,177000.0,USD,177000.0,US,100.0,US,L,0.295,1.0,Medium,0,0,1,0
526,2022,MI,Data Scientist,78000.0,USD,78000.0,US,100.0,US,M,0.13,1.0,Low,0,0,1,0
527,2022,SE,Data Analyst,135000.0,USD,135000.0,US,100.0,US,M,0.225,1.0,Low,0,0,1,0
528,2022,SE,Data Analyst,100000.0,USD,100000.0,US,100.0,US,M,0.16666666666666666,1.0,Low,0,0,1,0
529,2022,SE,Data Analyst,90320.0,USD,90320.0,US,100.0,US,M,0.15053333333333332,1.0,Low,0,0,1,0
530,2022,MI,Data Analyst,85000.0,USD,85000.0,CA,0.0,CA,M,0.14166666666666666,0.0,Low,0,0,1,0
531,2022,MI,Data Analyst,75000.0,USD,75000.0,CA,0.0,CA,M,0.125,0.0,Low,0,0,1,0
532,2022,SE,Machine Learning Engineer,214000.0,USD,214000.0,US,100.0,US,M,0.3566666666666667,1.0,Medium,0,0,1,0
533,2022,SE,Machine Learning Engineer,192600.0,USD,192600.0,US,100.0,US,M,0.321,1.0,Medium,0,0,1,0
534,2022,SE,Data Architect,266400.0,USD,266400.0,US,100.0,US,M,0.444,1.0,Medium,0,0,1,0
535,2022,SE,Data Architect,213120.0,USD,213120.0,US,100.0,US,M,0.3552,1.0,Medium,0,0,1,0
536,2022,SE,Data Analyst,112900.0,USD,112900.0,US,100.0,US,M,0.18816666666666668,1.0,Low,0,0,1,0
537,2022,SE,Data Engineer,155000.0,USD,155000.0,US,100.0,US,M,0.25833333333333336,1.0,Medium,0,0,1,0
538,2022,MI,Data Scientist,141300.0,USD,141300.0,US,0.0,US,M,0.2355,0.0,Low,0,0,1,0
539,2022,MI,Data Scientist,102100.0,USD,102100.0,US,0.0,US,M,0.17016666666666666,0.0,Low,0,0,1,0
540,2022,SE,Data Analyst,115934.0,USD,115934.0,US,100.0,US,M,0.19322333333333333,1.0,Low,0,0,1,0
541,2022,SE,Data Analyst,81666.0,USD,81666.0,US,100.0,US,M,0.13611,1.0,Low,0,0,1,0
542,2022,MI,Data Engineer,206699.0,USD,206699.0,US,0.0,US,M,0.34449833333333335,0.0,Medium,0,0,1,0
543,2022,MI,Data Engineer,99100.0,USD,99100.0,US,0.0,US,M,0.16516666666666666,0.0,Low,0,0,1,0
544,2022,SE,Data Engineer,130000.0,USD,130000.0,US,100.0,US,M,0.21666666666666667,1.0,Low,0,0,1,0
545,2022,SE,Data Engineer,115000.0,USD,115000.0,US,100.0,US,M,0.19166666666666668,1.0,Low,0,0,1,0
546,2022,SE,Data Engineer,110500.0,USD,110500.0,US,100.0,US,M,0.18416666666666667,1.0,Low,0,0,1,0
547,2022,SE,Data Engineer,130000.0,USD,130000.0,US,100.0,US,M,0.21666666666666667,1.0,Low,0,0,1,0
548,2022,SE,Data Analyst,99050.0,USD,99050.0,US,100.0,US,M,0.16508333333333333,1.0,Low,0,0,1,0
549,2022,SE,Data Engineer,160000.0,USD,160000.0,US,100.0,US,M,0.26666666666666666,1.0,Medium,0,0,1,0
550,2022,SE,Data Scientist,205300.0,USD,205300.0,US,0.0,US,L,0.3421666666666667,0.0,Medium,0,0,1,0
551,2022,SE,Data Scientist,140400.0,USD,140400.0,US,0.0,US,L,0.234,0.0,Low,0,0,1,0
552,2022,SE,Data Scientist,176000.0,USD,176000.0,US,100.0,US,M,0.29333333333333333,1.0,Medium,0,0,1,0
553,2022,SE,Data Scientist,144000.0,USD,144000.0,US,100.0,US,M,0.24,1.0,Low,0,0,1,0
554,2022,SE,Data Engineer,200100.0,USD,200100.0,US,100.0,US,M,0.3335,1.0,Medium,0,0,1,0
555,2022,SE,Data Engineer,160000.0,USD,160000.0,US,100.0,US,M,0.26666666666666666,1.0,Medium,0,0,1,0
556,2022,SE,Data Engineer,145000.0,USD,145000.0,US,100.0,US,M,0.24166666666666667,1.0,Low,0,0,1,0
557,2022,SE,Data Engineer,70500.0,USD,70500.0,US,0.0,US,M,0.1175,0.0,Low,0,0,1,0
558,2022,SE,Data Scientist,205300.0,USD,205300.0,US,0.0,US,M,0.3421666666666667,0.0,Medium,0,0,1,0
559,2022,SE,Data Scientist,140400.0,USD,140400.0,US,0.0,US,M,0.234,0.0,Low,0,0,1,0
560,2022,SE,Analytics Engineer,205300.0,USD,205300.0,US,0.0,US,M,0.3421666666666667,0.0,Medium,0,0,1,0
561,2022,SE,Analytics Engineer,184700.0,USD,184700.0,US,0.0,US,M,0.30783333333333335,0.0,Medium,0,0,1,0
562,2022,SE,Data Engineer,175100.0,USD,175100.0,US,100.0,US,M,0.29183333333333333,1.0,Medium,0,0,1,0
563,2022,SE,Data Engineer,140250.0,USD,140250.0,US,100.0,US,M,0.23375,1.0,Low,0,0,1,0
564,2022,SE,Data Analyst,116150.0,USD,116150.0,US,100.0,US,M,0.19358333333333333,1.0,Low,0,0,1,0
565,2022,SE,Data Engineer,54000.0,USD,54000.0,US,0.0,US,M,0.09,0.0,Low,0,0,1,0
566,2022,SE,Data Analyst,170000.0,USD,170000.0,US,100.0,US,M,0.2833333333333333,1.0,Medium,0,0,1,0
567,2022,MI,Data Analyst,50000.0,GBP,65438.0,GB,0.0,GB,M,0.10906333333333333,0.0,Low,0,0,1,0
568,2022,SE,Data Analyst,80000.0,USD,80000.0,US,100.0,US,M,0.13333333333333333,1.0,Low,0,0,1,0
569,2022,SE,Data Scientist,140000.0,USD,140000.0,US,100.0,US,M,0.23333333333333334,1.0,Low,0,0,1,0
570,2022,SE,Data Scientist,210000.0,USD,210000.0,US,100.0,US,M,0.35,1.0,Medium,0,0,1,0
571,2022,SE,Data Scientist,140000.0,USD,140000.0,US,100.0,US,M,0.23333333333333334,1.0,Low,0,0,1,0
572,2022,SE,Data Analyst,100000.0,USD,100000.0,US,100.0,US,M,0.16666666666666666,1.0,Low,0,0,1,0
573,2022,SE,Data Analyst,69000.0,USD,69000.0,US,100.0,US,M,0.115,1.0,Low,0,0,1,0
574,2022,SE,Data Scientist,210000.0,USD,210000.0,US,100.0,US,M,0.35,1.0,Medium,0,0,1,0
575,2022,SE,Data Scientist,140000.0,USD,140000.0,US,100.0,US,M,0.23333333333333334,1.0,Low,0,0,1,0
576,2022,SE,Data Scientist,210000.0,USD,210000.0,US,100.0,US,M,0.35,1.0,Medium,0,0,1,0
577,2022,SE,Data Analyst,150075.0,USD,150075.0,US,100.0,US,M,0.250125,1.0,Low,0,0,1,0
578,2022,SE,Data Engineer,100000.0,USD,100000.0,US,100.0,US,M,0.16666666666666666,1.0,Low,0,0,1,0
579,2022,SE,Data Engineer,25000.0,USD,25000.0,US,100.0,US,M,0.041666666666666664,1.0,Low,0,0,1,0
580,2022,SE,Data Analyst,126500.0,USD,126500.0,US,100.0,US,M,0.21083333333333334,1.0,Low,0,0,1,0
581,2022,SE,Data Analyst,106260.0,USD,106260.0,US,100.0,US,M,0.1771,1.0,Low,0,0,1,0
582,2022,SE,Data Engineer,220110.0,USD,220110.0,US,100.0,US,M,0.36685,1.0,Medium,0,0,1,0
583,2022,SE,Data Engineer,160080.0,USD,160080.0,US,100.0,US,M,0.2668,1.0,Medium,0,0,1,0
584,2022,SE,Data Analyst,105000.0,USD,105000.0,US,100.0,US,M,0.175,1.0,Low,0,0,1,0
585,2022,SE,Data Analyst,110925.0,USD,110925.0,US,100.0,US,M,0.184875,1.0,Low,0,0,1,0
586,2022,MI,Data Analyst,35000.0,GBP,45807.0,GB,0.0,GB,M,0.076345,0.0,Low,0,0,1,0
587,2022,SE,Data Scientist,140000.0,USD,140000.0,US,100.0,US,M,0.23333333333333334,1.0,Low,0,0,1,0
588,2022,SE,Data Analyst,99000.0,USD,99000.0,US,0.0,US,M,0.165,0.0,Low,0,0,1,0
589,2022,SE,Data Analyst,60000.0,USD,60000.0,US,100.0,US,M,0.1,1.0,Low,0,0,1,0
590,2022,SE,Data Architect,192564.0,USD,192564.0,US,100.0,US,M,0.32094,1.0,Medium,0,0,1,0
591,2022,SE,Data Architect,144854.0,USD,144854.0,US,100.0,US,M,0.24142333333333332,1.0,Low,0,0,1,0
592,2022,SE,Data Scientist,230000.0,USD,230000.0,US,100.0,US,M,0.38333333333333336,1.0,Medium,0,0,1,0
593,2022,SE,Data Scientist,150000.0,USD,150000.0,US,100.0,US,M,0.25,1.0,Low,0,0,1,0
594,2022,SE,Data Analytics Manager,150260.0,USD,150260.0,US,100.0,US,M,0.25043333333333334,1.0,Low,0,0,1,0
595,2022,SE,Data Analytics Manager,109280.0,USD,109280.0,US,100.0,US,M,0.18213333333333334,1.0,Low,0,0,1,0
596,2022,SE,Data Scientist,210000.0,USD,210000.0,US,100.0,US,M,0.35,1.0,Medium,0,0,1,0
597,2022,SE,Data Analyst,170000.0,USD,170000.0,US,100.0,US,M,0.2833333333333333,1.0,Medium,0,0,1,0
598,2022,MI,Data Scientist,160000.0,USD,160000.0,US,100.0,US,M,0.26666666666666666,1.0,Medium,0,0,1,0
599,2022,MI,Data Scientist,130000.0,USD,130000.0,US,100.0,US,M,0.21666666666666667,1.0,Low,0,0,1,0
600,2022,EN,Data Analyst,67000.0,USD,67000.0,CA,0.0,CA,M,0.11166666666666666,0.0,Low,0,0,1,0
601,2022,EN,Data Analyst,52000.0,USD,52000.0,CA,0.0,CA,M,0.08666666666666667,0.0,Low,0,0,1,0
602,2022,SE,Data Engineer,154000.0,USD,154000.0,US,100.0,US,M,0.25666666666666665,1.0,Medium,0,0,1,0
603,2022,SE,Data Engineer,126000.0,USD,126000.0,US,100.0,US,M,0.21,1.0,Low,0,0,1,0
604,2022,SE,Data Analyst,129000.0,USD,129000.0,US,0.0,US,M,0.215,0.0,Low,0,0,1,0
605,2022,SE,Data Analyst,150000.0,USD,150000.0,US,100.0,US,M,0.25,1.0,Low,0,0,1,0
606,2022,MI,AI Scientist,200000.0,USD,200000.0,IN,100.0,US,L,0.3333333333333333,1.0,Medium,0,0,1,0
